gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PPP1R17	3.277957548	-1.554681735	0.320471658	-4.851230038	1.23E-06	3.19E-06
KHDRBS2-OT	8.11512516	-1.487924071	0.306794478	-4.849904993	1.24E-06	3.21E-06
PLPPR3	98.97531894	-1.315161174	0.271208487	-4.849262612	1.24E-06	3.22E-06
RFPL3	1.283780529	-1.156463239	0.238929879	-4.840178404	1.30E-06	3.36E-06
LINC00563	2.07428299	-1.231853689	0.255156197	-4.827841543	1.38E-06	3.56E-06
AC105206.1	10.07676905	-2.174774702	0.450897909	-4.823208665	1.41E-06	3.64E-06
PAK5	7.363640342	-1.59172668	0.330184439	-4.820719859	1.43E-06	3.69E-06
AL591178.1	11.60703592	-1.361065047	0.282473388	-4.818383269	1.45E-06	3.73E-06
BX005040.1	3.181728866	-2.269546481	0.471475219	-4.813713186	1.48E-06	3.81E-06
LINC01114	1.001441645	-1.537646489	0.319461158	-4.813250213	1.48E-06	3.82E-06
AL021026.1	3.38273601	-1.247240927	0.259193481	-4.81200731	1.49E-06	3.84E-06
MIR34B	1.261301008	-2.470650038	0.513680748	-4.8096995	1.51E-06	3.88E-06
AC087683.1	1.191409897	-1.236575461	0.25714288	-4.80890414	1.52E-06	3.90E-06
TEX49	2.112107647	-1.618869844	0.336730806	-4.807608379	1.53E-06	3.92E-06
AL450332.1	0.944459147	-1.536049836	0.319541545	-4.807042645	1.53E-06	3.93E-06
PTENP1-AS	1.390711026	-1.435245203	0.298895927	-4.80182256	1.57E-06	4.03E-06
AC006058.1	94.99214383	-1.249856007	0.260771133	-4.792923179	1.64E-06	4.21E-06
CCDC114	296.6258574	-1.079332527	0.225220062	-4.792346292	1.65E-06	4.22E-06
EPPIN-WFDC6	1.523781769	-2.04804118	0.428162251	-4.783329624	1.72E-06	4.40E-06
AC022915.2	3.248844014	-1.005949214	0.210433129	-4.78037473	1.75E-06	4.46E-06
SLC22A8	1.518541368	-2.259023652	0.472591029	-4.780081532	1.75E-06	4.47E-06
COLGALT2	203.2097257	-1.176395747	0.246711412	-4.768306969	1.86E-06	4.72E-06
SLC25A34-AS1	2.457939826	-1.013785317	0.212944378	-4.76079869	1.93E-06	4.89E-06
KIF19	210.0304049	-1.239269483	0.260318277	-4.760593438	1.93E-06	4.90E-06
AGAP1-IT1	21.99149641	-1.015033565	0.213280036	-4.759158831	1.94E-06	4.93E-06
AC055854.1	6.296748599	-1.313393622	0.276028793	-4.758176165	1.95E-06	4.95E-06
CHRM4	16.08994068	-1.180839804	0.248662175	-4.748771317	2.05E-06	5.18E-06
AL161668.4	0.992771949	-1.389223588	0.292913096	-4.742784143	2.11E-06	5.33E-06
AL590491.2	4.494080986	-2.219449716	0.468138904	-4.741006774	2.13E-06	5.37E-06
MS4A6E	5.013333037	-1.271146039	0.268267017	-4.73836125	2.15E-06	5.44E-06
OR7E94P	1.421677762	-1.159271666	0.244742777	-4.736694098	2.17E-06	5.48E-06
AL356310.1	3.849484849	-1.191560861	0.251583961	-4.7362354	2.18E-06	5.49E-06
RTN4RL1	239.6171922	-1.056793239	0.223241546	-4.73385558	2.20E-06	5.55E-06
MROH5	7.991645569	-1.219944938	0.258023537	-4.728037425	2.27E-06	5.71E-06
LHFPL3-AS1	8.112932721	-1.649076991	0.348856977	-4.727086171	2.28E-06	5.73E-06
TPPP2	1.278785879	-1.263127796	0.267318032	-4.725187389	2.30E-06	5.78E-06
TMC2	24.69499193	-1.310283296	0.27731076	-4.724963777	2.30E-06	5.79E-06
C5orf38	456.4777509	-1.135947142	0.240661487	-4.720103565	2.36E-06	5.92E-06
LINC02284	1.566658963	-1.421535216	0.301220403	-4.71925276	2.37E-06	5.94E-06
FAM187B	1.593025769	-1.206999279	0.255782197	-4.718855709	2.37E-06	5.95E-06
RNF7P1	1.920107211	-1.374432042	0.291356646	-4.717352628	2.39E-06	6.00E-06
AC009269.4	2.020439855	-1.269478414	0.269190888	-4.715904111	2.41E-06	6.04E-06
ARMC3	286.3228454	-1.189540045	0.252490524	-4.711226485	2.46E-06	6.17E-06
PCDH10	52.01470437	-1.269524766	0.269582519	-4.709225097	2.49E-06	6.23E-06
OMG	233.9924811	-1.195116843	0.254226667	-4.700989301	2.59E-06	6.48E-06
LINC01982	1.192603465	-1.863689023	0.396580522	-4.699396257	2.61E-06	6.52E-06
AL772337.1	13.76278808	-2.025498319	0.431715989	-4.69173802	2.71E-06	6.76E-06
LINC02243	0.956927812	-1.431374456	0.305324178	-4.688048178	2.76E-06	6.88E-06
GKN2	968.1923496	-1.827614925	0.389948038	-4.686816562	2.77E-06	6.92E-06
LINC01093	2.369186405	-1.368173428	0.29192642	-4.686706429	2.78E-06	6.92E-06
RHOXF1P1	4.763966634	-1.967086502	0.419952115	-4.684073334	2.81E-06	7.01E-06
DCDC1	51.25248868	-1.21838542	0.260155428	-4.683298102	2.82E-06	7.03E-06
RXYLT1-AS1	1.440465308	-1.021350327	0.218853517	-4.666821625	3.06E-06	7.59E-06
AC092902.1	1.932367472	-1.129588578	0.242089798	-4.665990002	3.07E-06	7.62E-06
AC010624.3	5.783700541	-1.228378908	0.263818641	-4.656149022	3.22E-06	7.97E-06
MGAT4D	1.320522642	-1.808202909	0.390395908	-4.631715832	3.63E-06	8.90E-06
AL645924.1	9.837907777	-1.29572002	0.280068461	-4.626440325	3.72E-06	9.12E-06
AC114291.1	9.007263521	-2.095094114	0.453362261	-4.621236249	3.81E-06	9.34E-06
PLP1	13.71307328	-1.331566163	0.288428057	-4.616631874	3.90E-06	9.53E-06
PTGFR	198.1750991	-1.184202259	0.256664525	-4.613813541	3.95E-06	9.66E-06
LINC01571	9.470737467	-1.982058639	0.429674955	-4.612925691	3.97E-06	9.70E-06
RPL21P135	4.492314701	-1.044621927	0.226613914	-4.609698972	4.03E-06	9.85E-06
MIR645	1.36143368	-1.451065091	0.315645364	-4.597137351	4.28E-06	1.04E-05
WFDC6	12.40306656	-1.899286526	0.413657559	-4.591446435	4.40E-06	1.07E-05
LINC02244	5.367739999	-1.231141449	0.268335036	-4.58807567	4.47E-06	1.09E-05
AC079210.1	19.15499329	-1.035669455	0.226290777	-4.576719682	4.72E-06	1.14E-05
H1FNT	2.787010101	-1.05649436	0.23126569	-4.568314306	4.92E-06	1.19E-05
PCDH11X	5.580718932	-1.464755162	0.320652354	-4.568047433	4.92E-06	1.19E-05
TPSD1	133.9905886	-1.296892994	0.2841788	-4.563651463	5.03E-06	1.21E-05
GABRA4	2.100231821	-2.142339449	0.469472695	-4.563288716	5.04E-06	1.21E-05
RPS3AP34	9.956732643	-1.055702791	0.231723477	-4.555873245	5.22E-06	1.26E-05
C1orf141	23.7708462	-1.990250595	0.437235691	-4.55189418	5.32E-06	1.28E-05
PDYN	1.032152951	-1.525499521	0.33525281	-4.550296006	5.36E-06	1.29E-05
LINC00189	12.10897113	-1.00798166	0.22170129	-4.546575537	5.45E-06	1.31E-05
C21orf62	8.55774744	-1.004011325	0.221393832	-4.534956175	5.76E-06	1.38E-05
AC112204.3	1.63187444	-2.116615788	0.466849281	-4.533831096	5.79E-06	1.39E-05
PNMT	41.77946605	-1.15128895	0.254428392	-4.525001873	6.04E-06	1.44E-05
RBM24	44.2924358	-1.087730407	0.24058285	-4.521230029	6.15E-06	1.47E-05
AC009159.4	1.170814756	-1.39273072	0.308865697	-4.509179012	6.51E-06	1.55E-05
AC124854.1	2.96146554	-1.331959437	0.295453277	-4.508189755	6.54E-06	1.55E-05
PLA2G2A	299.2011537	-1.296550983	0.288139363	-4.499735719	6.80E-06	1.61E-05
AC073862.5	17.48804478	-1.125814638	0.250212989	-4.499425243	6.81E-06	1.61E-05
AC114684.1	1.042825911	-1.1928049	0.265112814	-4.49923518	6.82E-06	1.62E-05
KIR2DL1	7.594489552	-1.420148588	0.315749815	-4.497702041	6.87E-06	1.63E-05
AC245884.12	3.200281841	-1.160647921	0.258119146	-4.496558819	6.91E-06	1.64E-05
AL583785.1	3.943189556	-1.086250628	0.242873613	-4.47249339	7.73E-06	1.82E-05
NRAD1	13.69099157	-1.435341175	0.320996632	-4.47151475	7.77E-06	1.83E-05
AL451069.2	4.311380719	-1.023882355	0.229026107	-4.470592315	7.80E-06	1.84E-05
ANKUB1	51.90491935	-1.392603092	0.311766407	-4.466815731	7.94E-06	1.87E-05
DLEC1	330.27122	-1.066332136	0.238801065	-4.465357544	7.99E-06	1.88E-05
CCNA1	71.49196131	-1.206581887	0.270379003	-4.462557651	8.10E-06	1.90E-05
LINC01785	4.467827334	-2.853413475	0.639681681	-4.46067718	8.17E-06	1.92E-05
AC092667.1	5.76489896	-1.50220686	0.336980386	-4.457846573	8.28E-06	1.94E-05
RPL7P18	4.056074183	-1.049749354	0.236048181	-4.44718256	8.70E-06	2.04E-05
ANXA8	165.5613822	-1.449915968	0.326077194	-4.446542094	8.73E-06	2.04E-05
AC005009.2	2.286924806	-1.11851971	0.25178624	-4.442338516	8.90E-06	2.08E-05
KLB	243.1509138	-1.310252492	0.295220791	-4.438212119	9.07E-06	2.12E-05
AKAP12	3465.979514	-1.04568187	0.236165392	-4.427752349	9.52E-06	2.22E-05
PRSS12	817.8258262	-1.032004313	0.233081063	-4.427662631	9.53E-06	2.22E-05
CTSLP8	3.994412673	-2.013468635	0.454815348	-4.427002393	9.56E-06	2.23E-05
C13orf42	1.56364011	-1.693295884	0.382927553	-4.421974527	9.78E-06	2.28E-05
AC007608.1	7.867147037	-1.259657258	0.285181608	-4.417035394	1.00E-05	2.33E-05
INSC	30.22639979	-1.252136538	0.28365749	-4.414255158	1.01E-05	2.35E-05
AC068587.2	12.76851961	-1.073724347	0.24336234	-4.412039864	1.02E-05	2.38E-05
LINC01013	6.491676866	-1.026975806	0.232939137	-4.408773115	1.04E-05	2.41E-05
CFAP100	95.77915128	-1.313257029	0.2981248	-4.405057973	1.06E-05	2.45E-05
LINC01811	2.665412477	-1.897916439	0.431216874	-4.401303739	1.08E-05	2.49E-05
AC005358.2	3.327986261	-1.14023302	0.25917474	-4.399475899	1.09E-05	2.51E-05
AP001972.3	1.440001806	-1.197711196	0.273174969	-4.384410472	1.16E-05	2.68E-05
AC108673.1	1.224661643	-1.650270991	0.376545171	-4.38266407	1.17E-05	2.70E-05
AL391422.2	1.798178769	-1.59527612	0.364292283	-4.37911039	1.19E-05	2.74E-05
PDYN-AS1	0.719344751	-1.335829541	0.305465698	-4.373091804	1.22E-05	2.81E-05
AC073850.1	2.909325491	-1.437700369	0.329117572	-4.368348856	1.25E-05	2.87E-05
SUMO1P1	1.517068612	-1.25054029	0.286348225	-4.367201117	1.26E-05	2.89E-05
SPHKAP	8.060025579	-1.934644773	0.443352667	-4.363670094	1.28E-05	2.93E-05
AL121821.2	3.95275271	-1.054649833	0.241850005	-4.360760014	1.30E-05	2.97E-05
VWA3A	178.87643	-1.324030535	0.303682713	-4.35991408	1.30E-05	2.98E-05
AL591686.2	4.854593182	-1.271881789	0.291807168	-4.358637927	1.31E-05	3.00E-05
C11orf16	134.5283336	-1.172429907	0.269247549	-4.35446826	1.33E-05	3.05E-05
CACNG6	91.80741213	-1.533927746	0.352405387	-4.352736369	1.34E-05	3.07E-05
LINC00114	1.172087823	-1.212169179	0.278569644	-4.35140442	1.35E-05	3.09E-05
BTNL8	45.40912297	-1.334022835	0.307045782	-4.344703336	1.39E-05	3.18E-05
AC113349.1	11.69861971	-1.829735625	0.421462542	-4.341395601	1.42E-05	3.23E-05
FCAR	43.40542847	-1.071632283	0.24691544	-4.340078055	1.42E-05	3.25E-05
AC011487.2	1.290282949	-1.46448924	0.337540791	-4.338702995	1.43E-05	3.26E-05
OSTN	4.329378578	-1.564729707	0.362800523	-4.312920207	1.61E-05	3.65E-05
NDST1-AS1	4.221541325	-1.028309031	0.238636713	-4.309098199	1.64E-05	3.71E-05
EPPIN	15.51361825	-1.472768058	0.344097111	-4.280094227	1.87E-05	4.20E-05
AC004980.3	2.858923517	-1.02421826	0.239305699	-4.27995766	1.87E-05	4.21E-05
LINC00989	3.037288456	-1.085227566	0.253744045	-4.276859249	1.90E-05	4.26E-05
AC017104.3	1.333622299	-1.155290071	0.270201167	-4.27566647	1.91E-05	4.28E-05
PZP	122.4971519	-1.220885806	0.286349716	-4.263618011	2.01E-05	4.51E-05
AC005165.1	36.30343098	-1.163255894	0.272912385	-4.26237854	2.02E-05	4.53E-05
BX842568.4	1.080006916	-1.548979667	0.363863277	-4.257037647	2.07E-05	4.63E-05
C14orf180	4.329209403	-1.291021133	0.303694502	-4.25105204	2.13E-05	4.75E-05
SNTG2	9.987267075	-1.141701034	0.268742764	-4.248304271	2.15E-05	4.81E-05
LINC02600	27.4306589	-1.097475243	0.258352836	-4.24797056	2.16E-05	4.81E-05
TTLL9	72.78583956	-1.018349915	0.240322957	-4.237422542	2.26E-05	5.03E-05
AADAC	282.640748	-1.340908829	0.316727394	-4.233637048	2.30E-05	5.12E-05
AC005100.1	6.232867833	-1.827105576	0.432644794	-4.223107736	2.41E-05	5.35E-05
MMP28	1567.021879	-1.076933217	0.255139718	-4.220954792	2.43E-05	5.40E-05
PTPRT	209.1860256	-1.383345851	0.32775531	-4.22066648	2.44E-05	5.40E-05
AL669970.3	1.291234653	-1.273450362	0.302336298	-4.212032664	2.53E-05	5.60E-05
CCND2-AS1	2.335178336	-1.043162764	0.248798861	-4.192795576	2.76E-05	6.07E-05
TTLL6	64.10974188	-1.069634329	0.255203703	-4.191296281	2.77E-05	6.11E-05
ZNF84-DT	1.612702044	-1.05190311	0.251756912	-4.178249175	2.94E-05	6.45E-05
AC104051.2	1.552035712	-1.397733904	0.334592682	-4.177419231	2.95E-05	6.47E-05
AC097537.1	1.472133062	-2.506560586	0.600370279	-4.17502444	2.98E-05	6.54E-05
DAW1	163.1727724	-1.069476196	0.257149158	-4.158972187	3.20E-05	6.98E-05
IRX1	128.828334	-1.390175872	0.334336691	-4.158011698	3.21E-05	7.01E-05
CHST9	365.0418241	-1.54601344	0.372729931	-4.147811351	3.36E-05	7.31E-05
OR7E115P	1.95587836	-1.321377101	0.318738344	-4.145648383	3.39E-05	7.37E-05
TMED10P2	24.07840876	-1.000998972	0.241477222	-4.145314263	3.39E-05	7.38E-05
AC244394.1	3.407732282	-1.021342836	0.246677927	-4.140390051	3.47E-05	7.53E-05
NAT8	3.720395042	-1.050376466	0.253700101	-4.140228802	3.47E-05	7.54E-05
AL390755.2	30.1377238	-1.379328456	0.333304734	-4.138340429	3.50E-05	7.60E-05
MIR222	1.603264006	-1.405362879	0.341472868	-4.115591632	3.86E-05	8.34E-05
AL353747.2	2.260794621	-1.681126633	0.410433794	-4.095975176	4.20E-05	9.03E-05
SLC14A2-AS1	2.88136229	-1.058915322	0.258525874	-4.095974247	4.20E-05	9.03E-05
PRND	60.08925114	-1.116396464	0.273132199	-4.087385039	4.36E-05	9.35E-05
KIAA2012	56.58852632	-1.310554909	0.320819485	-4.085022797	4.41E-05	9.44E-05
CPA1	3.278965665	-1.278207229	0.313517003	-4.076994917	4.56E-05	9.76E-05
LINC02231	1.315034753	-1.853819448	0.455194526	-4.072587302	4.65E-05	9.93E-05
LCN10	8.148547827	-1.087637058	0.267102158	-4.071989025	4.66E-05	9.95E-05
PLCXD3	188.698373	-1.045851574	0.256903464	-4.070990547	4.68E-05	9.99E-05
ALPP	171.5678046	-1.343989356	0.330183566	-4.070430798	4.69E-05	0.000100175
HIF3A	837.4165462	-1.000662392	0.246895415	-4.052980869	5.06E-05	0.00010747
DUSP27	25.92499053	-1.483598082	0.366668305	-4.046158513	5.21E-05	0.00011052
CACNG1	4.018491908	-1.199056424	0.298216724	-4.020755136	5.80E-05	0.000122293
AC006058.4	21.83752807	-1.118093468	0.278182606	-4.019278856	5.84E-05	0.000123032
AC020911.2	2.441754231	-1.370027057	0.341666711	-4.009834772	6.08E-05	0.000127763
GLRXP3	3.662783537	-1.222612875	0.306183276	-3.993075295	6.52E-05	0.000136523
AC007663.2	10.2588029	-1.150889961	0.288641161	-3.987269033	6.68E-05	0.000139638
CFAP47	87.56636227	-1.211524855	0.303885304	-3.986783302	6.70E-05	0.000139907
AC004836.1	34.27223167	-1.420486026	0.356679387	-3.982529064	6.82E-05	0.000142282
FBN3	254.6559638	-1.191769724	0.299659357	-3.977081623	6.98E-05	0.00014537
AC079610.2	1.062441535	-1.134312684	0.286025239	-3.965778299	7.32E-05	0.000151907
C10orf53	1.013520228	-1.738981037	0.438851989	-3.962568433	7.41E-05	0.000153845
AC037441.1	12.36423675	-1.086553553	0.274317663	-3.960931792	7.47E-05	0.000154848
GYPA	0.816215805	-1.611820864	0.407158374	-3.958707388	7.54E-05	0.000156232
RPS3AP15	1.092928577	-1.242164707	0.313974181	-3.956263863	7.61E-05	0.000157716
KCNJ16	72.08514937	-1.19948697	0.303547402	-3.951563944	7.76E-05	0.000160664
LINC02512	2.862643447	-1.619758548	0.410470586	-3.946101389	7.94E-05	0.000164186
AC104581.1	3.256188468	-1.155429537	0.29322728	-3.940388957	8.13E-05	0.000167876
AL355601.1	8.967811442	-1.186480461	0.301223554	-3.938870139	8.19E-05	0.000168832
MIR23B	2.668325706	-1.203241511	0.305639553	-3.936799082	8.26E-05	0.000170194
AC092068.1	1.666502949	-1.240297527	0.316071518	-3.924104062	8.71E-05	0.000178913
LINC01908	5.125632945	-1.805334808	0.460609674	-3.91944614	8.88E-05	0.000182223
CES1P1	51.70918106	-1.261936156	0.323718398	-3.898252812	9.69E-05	0.000197947
KIR2DL3	8.314022015	-1.212635929	0.311146782	-3.89731149	9.73E-05	0.000198658
SILC1	28.37340631	-1.413065454	0.363657387	-3.885705352	0.000102033	0.000207809
FYB2	155.6515376	-1.010755331	0.26030763	-3.882926261	0.000103207	0.000210027
LINC02800	1.146182787	-1.318007932	0.340494134	-3.870868249	0.000108448	0.000220036
UCP1	1.794772011	-1.145992296	0.296296542	-3.867720794	0.000109857	0.000222622
KLK3	2.492922898	-2.175320111	0.563036116	-3.863553416	0.000111749	0.000226166
GPC5-AS1	4.402828383	-1.925927848	0.499085027	-3.858917306	0.00011389	0.000230245
GGTLC1	888.8410789	-1.14803176	0.297677498	-3.856629295	0.000114961	0.000232315
AC244100.3	1.99771936	-1.407919531	0.365275235	-3.854407292	0.00011601	0.000234258
AC109927.1	1.899831968	-1.062837471	0.277312696	-3.832631852	0.00012678	0.000254776
AL162511.1	158.2749684	-1.024239807	0.267414554	-3.830157302	0.000128061	0.000257129
IHH	105.1305683	-1.317288572	0.344843429	-3.819961358	0.000133473	0.000267376
CLDN24	1.713595589	-1.424742402	0.373109596	-3.818562747	0.000134231	0.000268819
KCNB1	61.23857251	-1.046610182	0.274470085	-3.813203114	0.000137177	0.000274339
AC018659.8	3.110425126	-1.264121151	0.332363881	-3.803425173	0.000142709	0.000284779
AC091286.1	3.732066546	-1.696039213	0.446289443	-3.800312197	0.000144514	0.000288133
LINC02056	1.594516428	-1.20567472	0.317777833	-3.794080627	0.000148192	0.000295008
KIAA0087	4.44490133	-1.054335796	0.279873595	-3.76718566	0.000165098	0.000326589
CCL15-CCL14	4.341639213	-1.426482375	0.37888011	-3.764996725	0.000166551	0.000329163
TSPAN19	98.09806043	-1.438535375	0.382235724	-3.763477049	0.000167567	0.000331002
RNASE13	1.347231549	-1.06723728	0.283634064	-3.762726041	0.000168071	0.000331866
DPPA3P2	14.6155401	-1.038477781	0.276689373	-3.753226121	0.000174573	0.000344001
AC107081.3	1.044437533	-1.040102016	0.277197081	-3.752211281	0.000175282	0.000345279
MGAT4C	14.95650535	-1.200055378	0.320292745	-3.746745427	0.000179144	0.000352304
RNU1-36P	4.379615115	-1.053083689	0.281197274	-3.744999633	0.000180394	0.000354566
LINC00930	34.28472853	-1.092323705	0.292009717	-3.74071013	0.000183501	0.000360164
OR2A20P	9.093170116	-1.056277697	0.28343092	-3.726755343	0.000193961	0.000379472
RIIAD1	43.3744636	-1.004782782	0.271252781	-3.704230338	0.000212034	0.000412232
TTLL10-AS1	17.64987041	-1.034695597	0.281561383	-3.674849105	0.00023799	0.000459052
LINC01612	26.69491131	-1.2257193	0.333667806	-3.673471877	0.000239277	0.000461405
AC079465.1	2.71157392	-1.055795879	0.287846476	-3.667913168	0.000244538	0.000470819
TRARG1	2.404519134	-1.117166257	0.305228941	-3.660092832	0.000252124	0.000484512
CES1	7169.253793	-1.016848345	0.278396861	-3.652513685	0.000259686	0.000498162
AC063979.2	1.653726294	-1.10625105	0.302949893	-3.651597426	0.000260614	0.000499805
NMRK2	3.239631835	-1.248231488	0.34269593	-3.642387837	0.000270121	0.00051701
CROCC2	80.46353041	-1.042170008	0.286268935	-3.640527776	0.00027208	0.000520444
KNCN	1.544198452	-1.478457951	0.408737927	-3.617129349	0.000297888	0.000566353
AC138474.1	1.43341586	-1.453979561	0.403519852	-3.603241713	0.000314273	0.000595582
GUCA2A	13.25189179	-1.417964032	0.393723182	-3.601423787	0.000316479	0.000599403
SOST	16.84712636	-1.323614459	0.367584208	-3.600846911	0.000317182	0.00060067
GLP2R	30.95818103	-1.154040616	0.320557411	-3.600105863	0.000318088	0.000602253
VSX2	1.544085382	-1.15682971	0.321962452	-3.593057835	0.00032682	0.000617643
ANKRD20A17P	1.783657631	-1.267427556	0.352932142	-3.591136667	0.000329239	0.000621876
CDH10	13.11636848	-1.175499157	0.328620615	-3.577070655	0.000347466	0.000654207
NXF5	1.030700216	-1.019901525	0.285804847	-3.568524238	0.000358998	0.000674457
NPY5R	5.979629022	-1.277009465	0.358580293	-3.561292937	0.000369033	0.000692338
AP003117.1	1.53843873	-1.065623543	0.302347836	-3.524495354	0.00042429	0.000788993
AGBL1-AS1	1.739834281	-1.794523527	0.510285165	-3.516707229	0.000436935	0.000811365
MTHFD2P1	1.972443659	-1.299331187	0.369518986	-3.516277204	0.000437644	0.000812507
MIR202HG	1.02257462	-1.420451902	0.405023287	-3.507086992	0.000453041	0.000838808
AC093911.1	1.233630224	-1.883903638	0.537519763	-3.504808132	0.000456936	0.000845525
HSD3BP4	2.685621036	-1.148568321	0.328496578	-3.496439229	0.000471512	0.000870965
TRHDE-AS1	27.62804134	-1.214300302	0.347526665	-3.49412124	0.000475625	0.000878096
LINC01797	1.440269871	-1.182038405	0.339249267	-3.484276959	0.000493469	0.000909346
ZPBP	1.595386867	-1.08632444	0.317152819	-3.425239743	0.000614257	0.001116299
MYH1	15.05842893	-1.130103652	0.331563594	-3.408406936	0.000653434	0.001182747
AC027288.1	58.53462388	-1.065054568	0.312896917	-3.403851266	0.000664429	0.001201461
BTG4	7.148652023	-1.049200978	0.308530693	-3.40063728	0.00067229	0.001214664
AL390778.2	8.225128085	-1.274641589	0.374997008	-3.399071361	0.000676151	0.001221259
AP003484.1	0.948978649	-1.07468839	0.316280387	-3.397897665	0.000679058	0.001226192
SLC5A7	25.90017994	-1.359235207	0.401170816	-3.388170707	0.000703605	0.001267487
AL359502.1	0.641061281	-1.285890828	0.379574582	-3.387715848	0.000704772	0.001269292
AC098476.1	15.43994131	-1.041851081	0.308218467	-3.380235754	0.000724237	0.00130209
AL589765.7	5.358558035	-1.142892901	0.338592093	-3.375427025	0.000737012	0.001323212
IL20	2.685540446	-1.24078844	0.368005892	-3.371653732	0.000747183	0.001340088
PICSAR	22.236016	-1.308930892	0.388470591	-3.369446551	0.000753193	0.001350309
ACSM2B	2.232453129	-1.260883224	0.375685653	-3.356218724	0.000790161	0.001411996
LINC02704	1.26448876	-1.644482128	0.492334081	-3.340175281	0.000837255	0.001490865
MIRLET7A1	1.195692173	-1.175614364	0.354341029	-3.317748346	0.000907462	0.001608477
RFTN1P1	1.194311151	-1.633291772	0.494341595	-3.303973992	0.000953247	0.001684549
HMGB1P49	1.051218335	-1.106879193	0.335327535	-3.300889658	0.000963788	0.001702333
ATP13A4-AS1	47.34019327	-1.166904913	0.356967736	-3.268936643	0.001079525	0.001892407
PCDH11Y	1.019782705	-1.319854085	0.404622893	-3.26193626	0.00110654	0.001936835
DMBT1	10506.54653	-1.021564038	0.31345299	-3.259066178	0.001117796	0.00195506
CARTPT	0.626420793	-2.298022678	0.706230295	-3.253928205	0.00113821	0.001988165
AL353747.3	7.633887518	-1.371362029	0.426734218	-3.213620964	0.001310726	0.002267289
SERTM2	37.58737158	-1.03852366	0.326466071	-3.181107481	0.001467132	0.00251767
AC010998.3	20.23704508	-1.312560025	0.413860908	-3.171500374	0.001516537	0.00259681
AC078880.3	1.04060943	-1.119790047	0.354381402	-3.159844278	0.001578535	0.002696331
LSINCT5	7.203083745	-1.086390179	0.348088873	-3.121013802	0.001802296	0.003051552
CERS3-AS1	2.187812194	-1.108478322	0.358392071	-3.092920888	0.00198197	0.003334813
AC009237.9	1.284042574	-1.094029124	0.357211469	-3.062693162	0.002193549	0.003664911
AP000812.2	4.180150319	-1.013770046	0.331478318	-3.058329887	0.002225744	0.003714849
CLC	22.997024	-1.163703199	0.381691782	-3.048803394	0.002297548	0.003824149
GRID2	6.195223439	-1.248183308	0.410133994	-3.04335492	0.002339562	0.003889424
LINC02197	2.402952434	-1.345109677	0.444073185	-3.029027022	0.002453427	0.004063949
AC011504.1	1.068573657	-1.342496817	0.44482117	-3.018059632	0.002543988	0.004203062
AC108097.1	2.307144763	-1.132527982	0.375303512	-3.017632248	0.002547579	0.004208674
LINC01147	1.832364253	-1.130040038	0.375715326	-3.007702798	0.002632304	0.004341422
LINC02031	1.833897594	-1.269558651	0.424661327	-2.989579155	0.002793621	0.00458984
AC116562.3	1.526185565	-1.251615148	0.419240849	-2.985432241	0.002831779	0.004650115
NMUR2	14.85562564	-1.052178203	0.354186404	-2.970690553	0.00297131	0.004864923
LINC02518	2.365232846	-1.062348832	0.358892231	-2.960077542	0.003075616	0.005023473
AC133041.1	1.263303822	-1.02557872	0.348473583	-2.943060161	0.003249853	0.005287437
RNU1-38P	2.805598045	-1.081836433	0.367620764	-2.942805575	0.003252526	0.005291291
CNTN4-AS1	1.8912176	-1.078919517	0.368068219	-2.931303115	0.003375433	0.00547433
